,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,season_sin,season_cos,month_sin,month_cos,day_sin,day_cos,day_of_week_sin,day_of_week_cos,hour_sin,hour_cos
27,0,0,0.9235868537760382,-0.18090495909989407,-0.11709048793667871,1.6656810365736059,0.09478292177551177,2,4,6,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,0.7071067811865476,0.7071067811865476
28,0,0,0.9235868537760382,-0.18090495909989407,-0.11709048793667871,1.6656810365736059,0.09478292177551177,2,1,3,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
29,0,0,2.508089070804654,-0.39148330998400177,-0.29653229450370305,0.7748199731525408,1.0357605055646617,0,2,2,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
30,0,0,0.9235868537760382,-0.4967724854260556,-0.38595708919552074,0.7224163811865958,0.09478292177551177,0,1,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,0.9659258262890683,-0.25881904510252063
31,0,0,2.508089070804654,-0.4967724854260556,-0.38595708919552074,0.46039842135687076,0.3640195701515462,0,8,8,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
32,0,0,0.9235868537760382,-0.6020616608681092,-0.47597410107072735,0.7224163811865958,0.3640195701515462,1,19,20,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475
33,0,0,0.9235868537760382,-0.707350836310163,-0.744840702329569,0.9844343410163208,0.3640195701515462,7,46,53,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
34,0,0,0.9235868537760382,-0.707350836310163,-0.8348577142047761,0.46039842135687076,0.6323557615096005,16,54,70,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682
35,0,0,0.9235868537760382,-0.707350836310163,-0.8348577142047761,0.19838046152714575,1.0357605055646617,20,73,93,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
36,0,0,0.9235868537760382,-0.707350836310163,-0.744840702329569,0.19838046152714575,-0.4427899179585764,11,64,75,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890683
37,0,0,2.508089070804654,-0.707350836310163,-0.744840702329569,0.7224163811865958,0.09478292177551177,4,55,59,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
38,0,0,2.508089070804654,-0.8126400117522169,-0.8348577142047761,0.9844343410163208,-0.17355326958254227,19,55,74,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479
39,0,0,2.508089070804654,-0.8126400117522169,-0.8348577142047761,0.46039842135687076,-0.17355326958254227,9,67,76,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
40,0,0,-0.6609153632525775,-0.8126400117522169,-0.8348577142047761,-0.27325186616635927,0.09478292177551177,7,58,65,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,-0.9659258262890683,-0.25881904510252063
41,0,0,0.9235868537760382,-0.707350836310163,-0.8348577142047761,-0.8496913777917543,1.304997153940696,10,43,53,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
42,0,0,-0.6609153632525775,-0.9179291871942707,-1.1037243154636176,-1.0593057456555344,2.380142833408873,1,29,30,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203
43,0,0,-0.6609153632525775,-1.0232183626363245,-1.1937413273388244,-1.2165165215533693,1.5733333452987501,5,17,22,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
44,0,0,-0.6609153632525775,-1.2337967135204322,-1.462607928597666,-0.9544985617236443,1.304997153940696,11,20,31,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,-0.7071067811865477,0.7071067811865474
45,0,0,-0.6609153632525775,-1.339085888962486,-1.552624940472873,-0.9544985617236443,1.0357605055646617,0,9,9,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
46,0,0,-0.6609153632525775,-1.4443750644045399,-1.462607928597666,-0.7972877858258093,-0.17355326958254227,0,8,8,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.6142127126896678,0.7891405093963936,-0.7818314824680299,0.6234898018587334,-0.25881904510252157,0.9659258262890681
47,0,1,-0.6609153632525775,-1.4443750644045399,-1.6420497351646903,-0.9544985617236443,1.5733333452987501,0,5,5,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,0.0,1.0
48,0,1,-0.6609153632525775,-1.5496642398465936,-1.8214915417317146,-0.9544985617236443,2.1109061850328388,0,2,2,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,0.25881904510252074,0.9659258262890683
49,0,1,-0.6609153632525775,-1.7602425907307013,-2.000933348298739,-0.7972877858258093,1.8425699936747844,0,1,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,0.8660254037844386,0.5000000000000001
50,0,1,-0.6609153632525775,-1.7602425907307013,-2.000933348298739,-0.7972877858258093,0.9015924098856346,0,3,3,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,0.9659258262890683,0.25881904510252074
51,0,1,-0.6609153632525775,-1.865531766172755,-2.180375154865763,-0.6400770099279742,1.8425699936747844,0,30,30,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,1.0,6.123233995736766e-17
52,0,1,-0.6609153632525775,-1.865531766172755,-2.000933348298739,-0.6400770099279742,0.09478292177551177,1,63,64,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,0.9659258262890683,-0.25881904510252063
53,0,1,-0.6609153632525775,-1.865531766172755,-2.090950360173946,-0.6400770099279742,0.9015924098856346,1,153,154,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,0.8660254037844387,-0.4999999999999998
54,0,1,-0.6609153632525775,-1.7602425907307013,-2.000933348298739,-1.0069021536895892,1.8425699936747844,7,81,88,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,0.7071067811865476,-0.7071067811865475
55,0,1,-0.6609153632525775,-1.6549534152886476,-1.8214915417317146,-1.0069021536895892,0.6323557615096005,11,33,44,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,0.49999999999999994,-0.8660254037844387
56,0,1,-0.6609153632525775,-1.5496642398465936,-1.7320667470398974,-1.1641129295874244,1.304997153940696,10,41,51,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,0.258819045102521,-0.9659258262890682
57,0,1,-0.6609153632525775,-1.4443750644045399,-1.552624940472873,-1.4261308894171494,1.0357605055646617,13,48,61,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,1.2246467991473532e-16,-1.0
58,0,1,-0.6609153632525775,-1.339085888962486,-1.552624940472873,-1.4261308894171494,0.9015924098856346,8,53,61,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,-0.2588190451025208,-0.9659258262890683
59,0,1,-0.6609153632525775,-1.2337967135204322,-1.373183133905849,-1.6881488492468744,0.9015924098856346,11,66,77,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,-0.4999999999999997,-0.8660254037844388
60,0,1,-0.6609153632525775,-1.2337967135204322,-1.373183133905849,-1.6881488492468744,0.6323557615096005,14,58,72,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,-0.7071067811865471,-0.7071067811865479
61,0,1,-0.6609153632525775,-1.2337967135204322,-1.373183133905849,-1.6881488492468744,0.6323557615096005,9,67,76,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,-0.8660254037844385,-0.5000000000000004
62,0,1,-0.6609153632525775,-1.339085888962486,-1.462607928597666,-1.6881488492468744,0.3640195701515462,11,146,157,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,-0.9659258262890683,-0.25881904510252063
63,0,1,-0.6609153632525775,-1.339085888962486,-1.2831661220306418,-1.5833416653149843,-0.7111261093166307,9,148,157,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,-1.0,-1.8369701987210297e-16
64,0,1,-0.6609153632525775,-1.5496642398465936,-1.2831661220306418,-0.7972877858258093,-1.6521036931057804,8,102,110,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,-0.9659258262890684,0.2588190451025203
65,0,1,-0.6609153632525775,-1.5496642398465936,-1.462607928597666,-0.7972877858258093,-0.7111261093166307,3,49,52,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,-0.8660254037844386,0.5000000000000001
66,0,1,-0.6609153632525775,-1.6549534152886476,-1.6420497351646903,0.09357327759525576,-0.4427899179585764,3,49,52,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,-0.7071067811865477,0.7071067811865474
67,0,1,-0.6609153632525775,-1.865531766172755,-1.9115085536069216,0.3555912374249808,-0.4427899179585764,0,20,20,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,-0.5000000000000004,0.8660254037844384
68,0,1,-0.6609153632525775,-1.6549534152886476,-1.552624940472873,-0.37805905009824925,-0.7111261093166307,1,11,12,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.8371664782625285,0.5469481581224269,0.0,1.0,-0.25881904510252157,0.9659258262890681
69,0,1,-0.6609153632525775,-1.7602425907307013,-1.7320667470398974,-0.37805905009824925,-0.7111261093166307,0,5,5,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,0.0,1.0
70,0,1,-0.6609153632525775,-1.7602425907307013,-1.7320667470398974,-0.16844468223446926,-0.7111261093166307,0,2,2,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,0.25881904510252074,0.9659258262890683
71,0,1,-0.6609153632525775,-1.865531766172755,-1.9115085536069216,0.041169685629310754,-0.4427899179585764,0,1,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
72,0,1,-0.6609153632525775,-1.865531766172755,-1.7320667470398974,0.041169685629310754,-0.8452942049956579,0,2,2,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
73,0,1,-0.6609153632525775,-1.9708209416148088,-1.9115085536069216,0.30318764545903576,-0.7111261093166307,0,4,4,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,0.9659258262890683,0.25881904510252074
74,0,1,-0.6609153632525775,-1.9708209416148088,-1.9115085536069216,0.6176091972547058,-0.7111261093166307,0,36,36,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
75,0,1,-0.6609153632525775,-1.9708209416148088,-1.9115085536069216,0.6176091972547058,-0.4427899179585764,2,92,94,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,0.9659258262890683,-0.25881904510252063
76,0,1,-0.6609153632525775,-1.865531766172755,-1.9115085536069216,0.3555912374249808,-0.17355326958254227,2,177,179,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
77,0,1,-0.6609153632525775,-1.7602425907307013,-1.9115085536069216,0.09357327759525576,0.3640195701515462,2,98,100,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475
78,0,1,0.9235868537760382,-1.7602425907307013,-2.000933348298739,0.3555912374249808,1.304997153940696,5,37,42,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
79,0,1,-0.6609153632525775,-1.4443750644045399,-1.552624940472873,-0.5876734179620293,1.0357605055646617,7,50,57,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
80,0,1,-0.6609153632525775,-1.4443750644045399,-1.462607928597666,-0.5876734179620293,-0.17355326958254227,12,66,78,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
81,0,1,-0.6609153632525775,-1.339085888962486,-1.462607928597666,-0.3256554581323043,0.09478292177551177,18,79,97,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890683
82,0,1,-0.6609153632525775,-1.2337967135204322,-1.2831661220306418,-0.5352698259960843,0.3640195701515462,9,54,63,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
83,0,1,-0.6609153632525775,-1.1285075380783782,-1.1937413273388244,-0.5352698259960843,0.6323557615096005,17,48,65,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479
84,0,1,-0.6609153632525775,-1.0232183626363245,-1.1037243154636176,-0.6924806018939192,0.6323557615096005,15,68,83,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
85,0,1,-0.6609153632525775,-1.1285075380783782,-1.1937413273388244,-0.7448841938598643,0.3640195701515462,10,202,212,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,-0.9659258262890683,-0.25881904510252063
86,0,1,-0.6609153632525775,-1.2337967135204322,-1.2831661220306418,-0.7448841938598643,0.09478292177551177,3,179,182,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
87,0,1,-0.6609153632525775,-1.339085888962486,-1.2831661220306418,-0.7448841938598643,-0.7111261093166307,2,110,112,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203
88,0,1,-0.6609153632525775,-1.339085888962486,-1.2831661220306418,-0.7448841938598643,-0.7111261093166307,1,53,54,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
89,0,1,-0.6609153632525775,-1.4443750644045399,-1.1937413273388244,0.09357327759525576,-1.6521036931057804,0,48,48,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474
90,0,1,-0.6609153632525775,-1.4443750644045399,-1.2831661220306418,0.09357327759525576,-0.8452942049956579,1,34,35,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
91,0,1,-0.6609153632525775,-1.5496642398465936,-1.462607928597666,0.3555912374249808,-0.8452942049956579,2,9,11,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9694002659393304,0.24548548714079924,0.7818314824680298,0.6234898018587336,-0.25881904510252157,0.9659258262890681
92,0,1,-0.6609153632525775,-1.5496642398465936,-1.2831661220306418,0.09357327759525576,-1.6521036931057804,0,6,6,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9965844930066698,-0.08257934547233227,0.9749279121818236,-0.22252093395631434,0.0,1.0
93,0,1,-0.6609153632525775,-1.7602425907307013,-1.6420497351646903,0.6176091972547058,-0.8452942049956579,0,6,6,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9965844930066698,-0.08257934547233227,0.9749279121818236,-0.22252093395631434,0.25881904510252074,0.9659258262890683
